# 1=icoll 2=c_rotation 3=s 4=x 5=xp 6=y 7=yp 8=nabs 9=np 10=ntu
  37 2.349 0.088957    1.4075978e+00   -2.4583209e-02   -1.2004471e+00   -9.2957394e-03  1   111    8
  37 2.349 0.102198    1.4363144e+00   -7.0706732e-03   -1.2635450e+00   -1.9890042e-02  1   119    8
  38 0.808 0.080236   -1.3462697e+00    1.6876194e-02   -1.1706736e+00   -6.8906580e-03  1   106    8
  38 0.808 0.020321   -1.3078642e+00    1.6794626e-02   -1.3817807e+00   -1.1882198e-02  1   107    8
  38 0.808 0.359245    1.3452147e+00   -2.0977375e-02    3.9570715e+00    5.1608253e-02  1   129    8
  39 2.470 0.814643    5.8207191e+00    2.4686401e-02   -1.4316637e-01    1.6315415e-02  1   158    8
  30 0.000 0.028024    1.6657106e+00   -2.0912005e-02   -9.3321880e-01   -1.6782838e-02  1   149    9
  30 0.000 0.432937    1.6388965e+00   -1.9605901e-02   -8.8573975e-01   -1.2804426e-02  1   150    9
  30 0.000 0.403175    1.6587054e+00   -2.6524744e-02   -8.5980949e-01   -2.0979468e-02  4   156    9
  31 2.215 0.556934    1.6678217e+00    4.5063624e-05   -8.3519877e-01    1.0688298e-02  4   156    9
  32 2.463 0.111661    9.7956186e-01   -1.8594207e-02   -1.4232282e+00   -1.7467314e-02  1   140    9
  32 2.463 0.247681   -1.2688586e+00   -1.3989189e-01    1.3176838e+00    5.3924801e-02  1   156    9
  38 0.808 0.000608   -1.2900268e+00    9.7407980e-03   -1.2994090e+00   -6.1339089e-03  1   163   11
  40 0.897 0.127037   -2.1036064e+00   -4.0598263e-02   -1.0184841e+00    2.1627321e-02  1   116   11
  30 0.000 0.276521    1.5983567e+00   -3.3856742e-03    1.4316396e-01   -3.1631959e-02  1   101   17
  30 0.000 0.085738    1.6065376e+00   -2.0250641e-02    1.8069023e-01   -1.3815596e-04  1   136   17
  34 0.710 0.207022   -1.4099700e+00   -1.8931342e-02   -1.3963755e+00    2.2436463e-02  1   113   18
  34 0.710 0.993025   -1.5943876e+00   -4.0960720e-02   -1.3897222e+00    2.8482743e-02  1   114   18
  34 0.710 0.406067   -1.5402149e+00   -2.4958379e-02   -1.2329945e+00    1.5889867e-02  1   139   18
  34 0.710 0.043398   -1.5940912e+00   -2.5033879e-02   -1.2834022e+00    1.8638155e-02  1   142   18
  34 0.710 0.160114   -1.5934181e+00   -1.0779914e-01   -1.3418984e+00    3.9846327e-03  1   143   18
  33 2.505 0.113111    1.7827889e+00    3.2330809e-02   -1.2769757e+00    1.0651279e-02  1   141   20
  34 0.710 0.579469   -1.7155457e+00   -3.1412264e-02   -1.0971171e+00   -4.2547432e-02  1   103   21
  34 0.710 0.138261   -1.6597449e+00   -2.9845309e-02   -1.3061517e+00    2.1304932e-02  1   132   21
  36 0.000 0.141233   -1.9037203e+00    1.2747125e-02   -6.7020909e-01    7.5420144e-04  1   126   21
  34 0.710 0.965770   -1.6703985e+00   -3.3438945e-02   -1.0921502e+00    2.2378615e-02  1   164   37
  30 0.000 0.036622    1.5983739e+00   -2.2477416e-02    6.8295170e-03    2.5796156e-04  1   202    1
  30 0.000 0.159257   -1.5975144e+00    2.0655774e-02    1.8950557e-01    5.6847473e-03  1   205    1
  30 0.000 0.240515    1.5959790e+00   -2.1855142e-02    1.4420532e-01   -1.1339145e-03  1   206    1
  30 0.000 0.013777    1.5988240e+00   -2.1994778e-02    2.8361979e-01    4.8835385e-03  1   209    1
  30 0.000 0.015915   -1.6037693e+00    2.1335384e-02    4.3466641e-01    3.9140899e-03  1   211    1
  30 0.000 0.383153   -1.5957880e+00    2.4835831e-02    1.6917542e-01    3.4058007e-03  4   213    1
  30 0.000 0.084083    1.5952548e+00   -2.1883649e-02   -9.1962968e-03    1.1417201e-03  1   214    1
  30 0.000 0.165980   -1.5944905e+00    2.4082178e-02   -1.9775635e-01   -3.5463973e-03  1   215    1
  30 0.000 0.027189   -1.5950967e+00    2.0592608e-02    2.0422581e-01    4.8117671e-03  1   216    1
  30 0.000 0.079106    1.5987222e+00   -2.1864197e-02   -2.8702125e-01   -6.5905820e-05  1   227    1
  30 0.000 0.114571    1.5951777e+00   -2.2696735e-02    1.9921065e-01   -3.5832169e-03  1   228    1
  30 0.000 0.351080    1.5955824e+00   -2.4543376e-02   -1.4803111e-01   -5.4545221e-02  1   231    1
  30 0.000 0.005271    1.6026052e+00   -2.1533809e-02   -5.5451463e-02    1.7693777e-03  1   234    1
  30 0.000 0.242645    1.5948932e+00   -2.4742508e-02    3.0909675e-01    6.0099173e-03  1   235    1
  30 0.000 0.213109    1.5951183e+00   -2.0175757e-02   -5.8376740e-02   -1.2553550e-04  1   236    1
  30 0.000 0.092615   -1.5990387e+00    2.3579710e-02    9.0494214e-02    1.9720413e-03  1   239    1
  30 0.000 0.156728    1.5945830e+00   -2.0472828e-02   -4.4985968e-02   -2.5004272e-04  1   240    1
  30 0.000 0.006734   -1.6032414e+00    2.2315177e-02    4.2744955e-01    8.6756355e-03  1   242    1
  30 0.000 0.059014    1.6020317e+00   -2.0598232e-02    3.1602923e-01    4.6889125e-04  1   244    1
  30 0.000 0.022357   -1.5985102e+00    2.2726364e-02    1.5377779e-01    6.3381301e-03  1   248    1
  30 0.000 0.289270    1.5963914e+00   -2.2299788e-02   -6.3501639e-02    1.8465642e-03  1   249    1
  30 0.000 0.027755    1.5961167e+00   -2.0114940e-02   -1.8903029e-01   -1.7587513e-03  1   256    1
  30 0.000 0.298151   -1.5955185e+00    2.4539780e-02    2.5009676e-01    4.4727989e-03  1   257    1
  30 0.000 0.066025    1.5965166e+00   -2.2993534e-02    3.0484764e-01    2.6482945e-03  1   261    1
  32 2.463 0.718694    3.3955178e-01    4.5114090e-02   -2.1923976e+00   -5.0973511e-02  1   246    1
  33 2.505 0.658697    4.3292143e+00    5.4354104e-02    4.1203746e-01   -2.6585003e-02  1   254    1
  34 0.710 0.385975    2.1556246e+00    4.2100687e-02    9.7409235e-01   -1.0375921e-02  1   213    1
  34 0.710 0.501936    1.9538449e+00    3.8162342e-02    9.4063692e-01   -1.4574664e-04  1   230    1
  30 0.000 0.071158    1.6196945e+00   -2.7411339e-02    3.8359140e-01    5.0672402e-03  1   262    3
  30 0.000 0.108173    1.6052978e+00   -2.5957448e-02   -5.6663126e-02   -5.8492919e-03  1   218    6
  30 0.000 0.536730    1.6358682e+00   -2.2242138e-02    8.9801814e-02   -1.3978487e-03  1   229    6
  32 2.463 0.120690    2.4894762e+00    2.0610546e-02   -2.2644688e+00   -5.3622802e-02  1   226    6
  33 2.505 0.081465    1.6858746e+00    3.5229286e-02   -1.3057364e+00    1.5876539e-02  1   220    8
  33 2.505 0.883514    1.7687765e+00    1.4294961e-01   -1.4432249e+00    6.1279987e-03  1   221    8
  33 2.505 0.999092    1.7018026e+00    3.6807960e-02   -1.0301912e+00    1.0470456e-02  1   225    8
  33 2.505 0.304861    1.6879804e+00    3.1863234e-02   -1.5063339e+00    2.0672207e-02  1   245    8
  33 2.505 0.261753    1.7219350e+00    3.2420687e-02   -9.3560606e-01    1.1586543e-02  1   247    8
  33 2.505 0.105820    1.6745944e+00    3.1932247e-02   -1.0211321e+00    9.2629202e-03  1   251    8
  33 2.505 0.703197    1.6986828e+00    3.7510568e-02   -1.1923200e+00    1.1697281e-02  1   259    8
  34 0.710 0.715953   -1.7186845e+00   -5.0657854e-02   -1.2193212e+00   -5.8762047e-02  1   212    8
  34 0.710 0.493312   -1.6672552e+00   -3.5642079e-02   -1.6769465e+00    1.0289879e-02  1   258    8
  37 2.349 0.217496    1.4661910e+00   -1.8441154e-02   -1.1621895e+00   -9.6962203e-03  1   201    8
  37 2.349 0.409234    1.4218056e+00   -2.2970519e-02   -1.3008344e+00    8.9086867e-03  1   222    8
  37 2.349 0.241721    1.4193132e+00   -1.9284601e-02   -1.2822486e+00   -9.2515210e-03  1   260    8
  37 2.349 0.352998    1.4182123e+00   -4.0507901e-02   -1.0923111e+00    5.7481693e-03  1   263    8
  38 0.808 0.365798   -1.3345221e+00    3.3559176e-02   -1.2183551e+00   -5.2006391e-03  1   238    8
  38 0.808 0.113837   -1.2949518e+00    1.6202397e-02   -1.3054689e+00   -7.6265392e-03  1   241    8
  30 0.000 0.177623    1.6590818e+00   -1.9420602e-02   -5.3842300e-01   -5.4132801e-03  1   203    9
  30 0.000 0.336629    1.6770138e+00   -2.5838352e-02   -8.2548035e-01   -1.5153608e-02  1   204    9
  30 0.000 0.091154    1.6655452e+00   -1.5537471e-02   -6.5712452e-01    1.8151749e-02  1   207    9
  30 0.000 0.001101    1.6529960e+00   -2.1449461e-02   -6.5823185e-01   -1.1689353e-02  1   210    9
  30 0.000 0.462595    1.6603234e+00   -1.8846982e-02   -8.0778592e-01   -1.5365656e-02  1   217    9
  30 0.000 0.174546    1.6699118e+00   -2.3463701e-02   -9.7335885e-01   -1.7986296e-02  1   224    9
  30 0.000 0.037257    1.6642269e+00   -2.1848746e-02   -6.4813753e-01   -1.4151211e-02  1   250    9
  30 0.000 0.366435    1.7578425e+00   -2.8714061e-02   -7.1625385e-01   -1.7141275e-02  1   264    9
  30 0.000 0.276462    1.6070734e+00   -5.3736055e-03   -1.9769560e-01    3.5524133e-03  1   223   14
  30 0.000 0.242315    1.6317554e+00   -2.3566447e-02    3.7600738e-01    3.0743743e-03  1   255   14
  30 0.000 0.084456    1.5966484e+00   -1.4124817e-02    6.1236976e-02   -3.8889139e-02  1   253   17
  34 0.710 0.418109   -1.5844942e+00   -2.5662142e-02   -1.2175667e+00    2.1924355e-02  1   208   18
  34 0.710 0.218611   -1.6608576e+00   -2.6778129e-02   -1.1409438e+00    1.7604917e-02  1   219   21
  34 0.710 0.294114   -1.6814817e+00   -3.2109151e-02   -1.1277774e+00    2.0385280e-02  1   232   21
  34 0.710 0.107364   -1.6737284e+00   -3.0688736e-02   -1.2317258e+00    1.8549152e-02  1   237   21
  34 0.710 0.405837   -1.6658803e+00   -2.5760431e-02   -1.1598862e+00    1.7437914e-02  1   252   21
  30 0.000 0.032518   -1.5986884e+00    2.2329958e-02   -4.0085226e-01   -7.7289583e-03  1   305    1
  30 0.000 0.268603   -1.5958692e+00    2.0632532e-02    9.5978313e-03    7.5917926e-03  1   308    1
  30 0.000 0.199091    1.5978902e+00   -2.1955076e-02   -2.8382361e-01   -4.3535071e-03  1   310    1
  30 0.000 0.088738   -1.6026238e+00    2.0205139e-02    4.6466893e-02    2.7248940e-03  1   322    1
  30 0.000 0.115104   -1.5974020e+00    2.0634233e-02   -7.0513247e-03   -7.7073189e-04  1   323    1
  30 0.000 0.116920   -1.5951671e+00    2.3248374e-02   -2.3876159e-01    2.2849852e-02  1   327    1
  30 0.000 0.027884   -1.6001646e+00    2.3194872e-02   -2.4089214e-01   -4.0973007e-03  1   328    1
  30 0.000 0.057281   -1.6032934e+00    2.2425183e-02   -1.2969928e-02   -2.8981289e-04  1   330    1
  30 0.000 0.142454   -1.6007087e+00    1.9781973e-02    1.1019755e-01   -5.0503864e-04  1   335    1
  30 0.000 0.049598   -1.5950444e+00    2.2062843e-02    8.5948956e-02    3.0820100e-04  1   337    1
  30 0.000 0.141125   -1.5966539e+00    2.8127455e-02    1.3036017e-01   -1.0725671e-02  1   341    1
  30 0.000 0.134586    1.5955607e+00   -2.4122801e-02    1.2770696e-02   -1.7235885e-03  4   342    1
  30 0.000 0.028748    1.6041310e+00   -2.2164770e-02   -1.0727531e-02   -4.1191527e-03  1   343    1
  30 0.000 0.056451    1.6021424e+00   -2.3038509e-02    8.1960727e-02   -7.1120154e-04  1   345    1
  30 0.000 0.279979    1.5963868e+00   -2.4590448e-02    3.5430433e-02    3.0806748e-04  1   346    1
  30 0.000 0.134840   -1.5980000e+00    5.1978316e-03   -1.3508682e-01    2.7551424e-02  1   348    1
  30 0.000 0.002570   -1.6013546e+00    2.2140807e-02   -3.0304547e-01   -5.0678133e-03  1   349    1
  30 0.000 0.411375   -1.6062330e+00   -2.9950752e-02    8.9704441e-02    2.5222002e-02  1   350    1
  30 0.000 0.043117   -1.5986302e+00    1.9357345e-02   -1.6299981e-01   -4.8763645e-03  1   352    1
  30 0.000 0.013255   -1.5986856e+00    2.1310441e-02    2.9269733e-02    1.2687876e-03  1   353    1
  30 0.000 0.018559    1.5994180e+00   -2.1407061e-02   -3.2214033e-02   -1.0550886e-03  1   354    1
  30 0.000 0.028427    1.5999041e+00   -2.2526666e-02   -1.5161712e-01   -1.3455997e-03  1   356    1
  30 0.000 0.063886   -1.5965722e+00    2.0878779e-02    3.9998122e-01    1.1634777e-02  1   357    1
  30 0.000 0.235151   -1.5991138e+00    2.0740145e-02   -2.6067715e-01   -4.5064512e-03  1   358    1
  30 0.000 0.032913    1.6017438e+00   -2.1076012e-02    6.0494132e-01    5.1858059e-03  1   361    1
  30 0.000 0.026740   -1.6003453e+00    2.1890037e-02   -2.2503694e-01   -3.3775402e-03  1   363    1
  32 2.463 0.195750   -2.4201248e+00   -2.0835763e-02    4.2233392e-01    3.8302129e-03  1   364    1
  33 2.505 0.465688    4.8052540e+00    8.3999466e-02   -1.2790340e+00    1.8261628e-02  1   311    1
  33 2.505 0.516022   -8.0164816e+00   -1.4832751e-01    8.6777425e-01   -2.4829612e-03  1   342    1
  34 0.710 0.011455   -1.7593335e+00   -1.9102173e-02   -1.4927629e+00    5.2607825e-03  1   321    1
  30 0.000 0.172134   -1.6800732e+00    2.2322502e-02   -2.9001654e-01   -2.3608637e-03  1   304    4
  30 0.000 0.418859   -1.7059071e+00    2.1400504e-02    1.3109943e-01    5.0965795e-04  1   334    4
  42 0.009 0.597402   -3.2102052e+00    2.9209557e-02    8.1908725e-02    6.1547711e-03  1   306    4
  30 0.000 0.321585    1.6538898e+00   -2.4596189e-02    2.6921687e-01    7.7387898e-03  1   309    6
  30 0.000 0.241496    1.6012361e+00   -2.4393370e-02   -3.7656209e-01   -4.9634503e-03  1   315    6
  30 0.000 0.084284    1.6908357e+00   -2.1195997e-02    7.1129554e-02   -3.2510448e-03  1   336    7
  33 2.505 0.525846    1.6483666e+00   -7.4755444e-03   -1.1560773e+00   -1.7949733e-02  1   312    8
  33 2.505 0.782893    1.7010797e+00    7.1263980e-02   -1.4616602e+00    2.9932028e-02  4   313    8
  33 2.505 0.670374    1.6956311e+00    3.4704029e-02   -1.4069787e+00    2.5280499e-02  1   314    8
  33 2.505 0.482157    1.7663362e+00    3.1291903e-02   -1.5624633e+00    2.1284256e-02  1   317    8
  33 2.505 0.162131    1.7167361e+00    3.0568620e-02   -9.8859952e-01    9.9077351e-03  1   318    8
  33 2.505 0.103225    1.6623095e+00    3.6089992e-02   -1.0812490e+00    1.0424595e-02  1   319    8
  33 2.505 0.928548    1.7366326e+00    2.6276579e-02   -1.1142472e+00    1.5218442e-02  1   325    8
  33 2.505 0.214060    1.6827885e+00    3.4192312e-02   -1.0414328e+00    9.8345993e-03  4   326    8
  33 2.505 0.826409    1.8900019e+00   -2.8244935e-03   -1.0967984e+00    3.9481977e-02  1   339    8
  33 2.505 0.443729    1.6717386e+00    3.5735629e-02   -1.3121159e+00    1.8796150e-02  1   340    8
  33 2.505 0.286705    1.6961412e+00    3.4492293e-02   -1.2850421e+00    1.4941362e-02  1   355    8
  33 2.505 0.274271    1.7013973e+00    3.8103921e-02   -9.8070490e-01    1.0191227e-02  1   359    8
  33 2.505 0.138529    1.6680878e+00    3.5049023e-02   -1.2138114e+00    1.3964350e-02  1   360    8
  34 0.710 0.012760   -1.6745641e+00   -3.1526743e-02   -1.2120541e+00    1.7620389e-02  1   316    8
  34 0.710 0.942829   -1.6663173e+00   -4.9390855e-02   -1.1513815e+00    1.4518305e-02  4   320    8
  35 1.571 0.077642    3.3684077e+00    4.5619780e-02   -1.3479514e+00   -5.8349625e-03  1   313    8
  35 1.571 0.027153   -3.4394425e+00   -6.5980517e-02   -1.8978148e+00   -4.7879880e-02  1   320    8
  35 1.571 0.070550    1.7033399e+00   -1.2201627e-02   -1.2775633e+00   -1.8774475e-02  1   326    8
  37 2.349 0.495363    1.3930895e+00   -2.8219539e-02   -1.2902304e+00   -2.1709486e-02  1   301    8
  38 0.808 0.104591   -1.2999985e+00    1.8198149e-02   -1.3495141e+00   -1.2507315e-02  1   351    8
  30 0.000 0.383477    1.6570875e+00   -2.0632277e-02   -9.5085715e-01   -2.0648454e-02  1   307    9
  30 0.000 0.035779    1.6824441e+00   -2.2033374e-02   -9.4382069e-01   -1.8577733e-02  1   324    9
  30 0.000 0.009872    1.6589470e+00   -2.0725250e-02   -8.7247646e-01   -1.4798891e-02  1   329    9
  30 0.000 0.326432    1.6474578e+00   -2.7852252e-02   -8.6956994e-01   -1.4302192e-02  1   338    9
  30 0.000 0.372901    1.6674822e+00   -2.1708288e-02   -9.4138699e-01   -1.2945898e-02  1   362    9
  31 2.215 0.438035    1.4241794e+00   -2.6789898e-02   -8.9615775e-01   -2.2356674e-02  1   333   11
  34 0.710 0.491400   -1.5734751e+00   -2.3313587e-02   -1.4234758e+00    1.9372125e-02  1   302   18
  34 0.710 0.720328   -1.5185295e+00   -1.9244934e-02   -1.3285709e+00   -7.8464251e-03  1   331   18
  34 0.710 0.791452   -1.4930597e+00   -2.1703298e-02   -1.2870948e+00    1.6936268e-02  1   347   18
  34 0.710 0.160107   -1.6453629e+00   -2.7227672e-02   -1.4439565e+00    2.2339489e-02  1   332   21
  34 0.710 0.734185   -1.6703691e+00   -3.2129700e-02   -1.2569159e+00    1.2752973e-02  1   344   21
  31 2.215 0.269723    1.4571415e+00   -2.3094953e-02   -6.7053802e-01   -1.5377287e-02  1   303   43
  30 0.000 0.107781   -1.5954579e+00    2.1072485e-02   -7.9977169e-02   -2.6764772e-03  1   402    1
  30 0.000 0.071880   -1.5964198e+00    1.9941193e-02   -9.7327651e-02   -2.5316596e-03  1   403    1
  30 0.000 0.088392    1.6015159e+00   -2.2754811e-02    2.3089983e-01   -1.4657064e-03  1   416    1
  30 0.000 0.145492    1.5959210e+00   -2.1317837e-02   -9.5557958e-02   -1.9368974e-03  1   420    1
  30 0.000 0.109970    1.5947747e+00   -3.7384122e-02    3.4211151e-01    3.5661860e-04  1   421    1
  30 0.000 0.103464    1.5957641e+00   -1.9772726e-02   -2.0824890e-01    5.7375039e-03  4   425    1
  30 0.000 0.090138    1.5998601e+00   -2.2145419e-02   -3.3960498e-01   -4.0312552e-03  1   431    1
  30 0.000 0.104040    1.5990662e+00   -2.1924239e-02   -1.2717286e-01    3.7166757e-03  4   432    1
  30 0.000 0.009216    1.5948022e+00   -2.2851210e-02    1.5220107e-02    2.8720018e-04  1   434    1
  30 0.000 0.354680   -1.5947048e+00    2.5623165e-02   -2.5194013e-01   -3.1998241e-02  1   440    1
  30 0.000 0.065283   -1.5993349e+00    2.2037974e-02   -1.0334218e-01   -2.5086369e-03  1   441    1
  30 0.000 0.095783   -1.5947776e+00    2.0638343e-02    1.4863389e-01    3.6446812e-03  1   445    1
  30 0.000 0.125928   -1.5969374e+00    2.2371573e-02   -5.4179848e-02    2.0492647e-03  1   447    1
  30 0.000 0.248849    1.5965448e+00    8.2297935e-03    2.1883746e-01   -1.3140526e-02  1   453    1
  30 0.000 0.009168    1.5946191e+00   -2.1119031e-02    2.9437496e-01    3.5733846e-03  1   458    1
  30 0.000 0.163706   -1.6009237e+00    2.0378916e-02    1.3172154e-01   -9.3748074e-04  1   462    1
  30 0.000 0.031833   -1.5974921e+00    2.1241911e-02   -2.3930585e-02    3.0153348e-03  4   463    1
  31 2.215 0.344350   -1.5419332e+00    1.2016178e-02    5.6149148e-01    6.7859619e-03  1   428    1
  32 2.463 0.540091    9.8338140e-01   -3.0025268e-02   -2.2966449e+00   -4.5822332e-02  1   425    1
  32 2.463 0.246635   -1.4725743e+00    4.2323033e-03    1.0185184e+00    2.5268515e-02  1   463    1
  33 2.505 0.077385    8.6669198e+00    1.6344011e-01    2.8558601e+00   -1.5379520e-02  1   413    1
  33 2.505 0.117154   -6.0877398e+00   -1.1656923e-01    6.8423847e-01   -7.3530669e-04  1   414    1
  34 0.710 0.337636   -6.9260772e+00   -1.2583430e-01   -1.5712763e+00    9.4373632e-03  1   432    1
  39 2.470 0.762228   -2.0836989e+00   -4.3707617e-02    2.3575629e+00   -3.8694228e-02  1   430    1
  30 0.000 0.100541    1.6411684e+00   -5.9215802e-02    2.1858772e-02    1.5918572e-03  1   408    4
  30 0.000 0.146684   -1.6054556e+00    1.9623547e-02   -4.6974904e-02    3.0448347e-04  1   443    4
  30 0.000 0.520494   -1.6335424e+00    2.0669851e-02   -9.9813902e-02   -4.1324306e-03  1   448    4
  30 0.000 0.224126    1.6082102e+00   -2.6119404e-02    4.2142228e-02   -3.5665049e-03  1   401    6
  30 0.000 0.052432    1.6220491e+00   -2.4569988e-02   -1.8409056e-01   -7.8051587e-04  1   407    6
  30 0.000 0.038560    1.6474810e+00   -2.3791666e-02   -1.0132958e-01   -2.1677486e-03  1   410    6
  30 0.000 0.004434    1.7073823e+00   -2.4516341e-02   -2.2798500e-01   -6.2993752e-03  1   412    6
  30 0.000 0.236032    1.5987388e+00   -2.7660089e-02    9.2430081e-02    2.3198566e-03  1   426    6
  30 0.000 0.426501    1.6104025e+00   -2.4881796e-02    3.6024852e-01    9.4963457e-03  1   433    6
  30 0.000 0.152852    1.6152433e+00   -2.4367433e-02    3.5868465e-02   -1.1722638e-03  1   442    6
  30 0.000 0.266101    1.6040146e+00   -2.6490870e-02   -1.0630708e-02   -2.0066133e-03  1   452    6
  30 0.000 0.168295    1.6299622e+00   -2.1510766e-02    1.5190668e-01   -2.2871759e-04  1   456    6
  30 0.000 0.291982    1.6814142e+00   -2.2834751e-02    1.0704158e-01    6.3113386e-03  1   459    6
  30 0.000 0.112950   -1.6210880e+00    2.1016341e-02   -2.2317439e-02    1.1013472e-04  1   461    6
  30 0.000 0.094622    1.5985576e+00   -2.7641580e-02   -3.0086119e-01   -8.4935497e-03  1   464    6
  33 2.505 0.705136    1.6741121e+00    3.1004313e-02   -1.2300796e+00    1.6843710e-02  1   415    8
  33 2.505 0.404192    1.7226543e+00    3.7173035e-02   -1.2536956e+00    1.7413195e-02  1   419    8
  33 2.505 0.098282    1.6762808e+00    3.4044873e-02   -1.2726326e+00    2.0128187e-02  1   437    8
  33 2.505 0.775906    1.7175690e+00    3.0732204e-02   -1.2024036e+00    1.2305132e-02  1   444    8
  33 2.505 0.229507    1.6770500e+00    3.4145599e-02   -1.1201675e+00    1.8854468e-02  1   450    8
  34 0.710 0.230293   -1.7130515e+00   -3.3024273e-02   -1.0356114e+00    1.5201864e-02  1   405    8
